num_try,mode,val_loss,test_acc,test_error,test_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
15,Mode.TORQUE,8.902263442993164,3.608807802200317,-2.567415125668049,2.567415125668049,75.4245936870575,0.0032986812114715,0.0003487236022949,128,"[128, 128, 128]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.0,True,148,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
16,Mode.TORQUE,8.1208099899292,4.029876232147217,-11.636566370725632,11.636566370725632,94.20832228660583,0.0032368555068969,0.0003412922859191,128,"[128, 128, 128]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.2,True,178,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
17,Mode.TORQUE,13.253265258789062,6.175721168518066,-28.54738831520081,28.54738831520081,134.58123993873596,0.0032751316547393,0.0003449328899383,128,"[128, 128, 128]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.5,True,253,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
18,Mode.TORQUE,9.121481170654295,3.622178554534912,-12.809297442436218,12.809297442436218,95.87821793556212,0.0032989732265472,0.0003484203338623,128,"[128, 128, 128]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.0,True,187,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
19,Mode.TORQUE,8.16558812713623,3.905571937561035,-4.720214381814003,4.720214381814003,136.57121205329895,0.0033634124755859,0.0003499289512634,128,"[128, 128, 128]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.2,True,256,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
20,Mode.TORQUE,12.555544303894044,5.902301788330078,-24.636386334896088,24.636386334896088,151.8926432132721,0.0033229981899261,0.0003514990806579,128,"[128, 128, 128]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.5,True,285,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
21,Mode.TORQUE,8.347152103424072,3.590989351272583,-1.7280343919992447,1.7280343919992447,99.4165551662445,0.0032063244819641,0.000339236497879,128,"[128, 128, 128]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.0,True,194,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
22,Mode.TORQUE,8.287226547241211,4.066320896148682,-15.271899104118347,15.271899104118347,152.33717918395996,0.003311995601654,0.0003490305423736,128,"[128, 128, 128]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.2,True,287,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
23,Mode.TORQUE,13.13680673980713,6.141727924346924,-23.61312061548233,23.61312061548233,189.7135705947876,0.0031810620307922,0.0003375980854034,128,"[128, 128, 128]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.5,True,358,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
24,Mode.TORQUE,9.087827041625976,3.6102452278137207,-9.201260656118391,9.201260656118391,82.94397926330566,0.0032218858718872,0.0003386870861053,128,"[128, 128, 128]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,164,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
