num_try,mode,val_loss,test_acc,test_error,test_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
10,Mode.TORQUE,9.518633110046387,4.023008823394775,-34.57714915275574,34.57714915275574,122.25926041603088,0.0024499449253082,0.0002532073497772,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.2,True,261,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
11,Mode.TORQUE,14.259890422821044,5.846479415893555,-77.6183545589447,77.6183545589447,132.47744989395142,0.0024031175136566,0.0002477368831634,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.5,True,281,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
12,Mode.TORQUE,9.353349735260007,3.8450636863708496,-64.69895243644714,64.69895243644714,114.98763275146484,0.002469287443161,0.000251932477951,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.0,True,249,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
13,Mode.TORQUE,9.046145469665529,3.787334442138672,-55.90336322784424,55.90336322784424,118.47170901298524,0.0025019718170166,0.0002598852157592,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.2,True,251,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
14,Mode.TORQUE,13.704325588226318,5.574761867523193,-44.14170980453491,44.14170980453491,167.6701114177704,0.0023859426021575,0.0002482927799224,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.5,True,362,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
15,Mode.TORQUE,8.778063598632812,3.871927261352539,-11.206182837486269,11.206182837486269,113.91628003120422,0.0025518422603607,0.0002606974601745,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.0,True,249,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
16,Mode.TORQUE,9.53295184326172,4.046715259552002,-39.702028036117554,39.702028036117554,170.5417833328247,0.002434056520462,0.000250703048706,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.2,True,361,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
17,Mode.TORQUE,13.93514682006836,5.689382076263428,-68.32422614097595,68.32422614097595,121.56369423866272,0.0024079403877258,0.0002491546630859,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.5,True,257,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
18,Mode.TORQUE,9.35859465789795,3.869871139526367,-43.62024366855621,43.62024366855621,85.48970079421997,0.0024124143600463,0.0002519247055053,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.0,True,188,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
19,Mode.TORQUE,9.573081924438476,4.119409084320068,-26.38323605060577,26.38323605060577,161.4607071876526,0.002453609085083,0.0002541377544403,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.2,True,343,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
20,Mode.TORQUE,14.378658195495603,5.828991413116455,-95.89481353759766,95.89481353759766,102.48001980781557,0.0024048346996307,0.0002506030559539,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.5,True,219,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
21,Mode.TORQUE,9.039318977355958,3.798013687133789,-62.186962366104126,62.186962366104126,86.39202880859375,0.00240673828125,0.0002493010997772,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.0,True,191,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
22,Mode.TORQUE,9.77887026977539,4.296804428100586,-33.15472602844238,33.15472602844238,137.5661497116089,0.0024437064170837,0.0002507741451263,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.2,True,295,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
23,Mode.TORQUE,14.14437636566162,5.772242069244385,-52.05252766609192,52.05252766609192,173.7130343914032,0.0025279391765594,0.0002611319065093,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.5,True,371,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
24,Mode.TORQUE,8.931776542663574,3.882188320159912,-51.97397470474243,51.97397470474243,92.62252807617188,0.0024256247043609,0.0002536303520202,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,200,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
25,Mode.TORQUE,9.36038722229004,4.11253547668457,-35.482484102249146,35.482484102249146,156.54669070243835,0.002401407289505,0.000251116323471,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,336,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
26,Mode.TORQUE,14.290565994262696,5.816311836242676,-72.92307615280151,72.92307615280151,120.37714099884032,0.0024148092269897,0.0002510200977325,128,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,259,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
27,Mode.TORQUE,9.458283683776855,3.789723873138428,-40.56052267551422,40.56052267551422,83.51250314712524,0.0026594621181488,0.0002606978416442,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.0,True,171,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
28,Mode.TORQUE,8.577929949760437,3.417394161224365,-21.49567455053329,21.49567455053329,144.53316617012024,0.0026598640918731,0.0002596816062927,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.2,True,282,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
29,Mode.TORQUE,11.608774703979492,4.859968185424805,-41.41513109207153,41.41513109207153,118.91491174697876,0.0027019492149353,0.0002681738376617,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.5,True,232,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
30,Mode.TORQUE,8.838523895263672,3.664225816726685,-53.54197025299072,53.54197025299072,68.26387882232666,0.0026417292594909,0.0002608708858489,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.0,True,139,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
31,Mode.TORQUE,9.13932593536377,3.849247694015503,-18.72028559446335,18.72028559446335,128.55196928977966,0.0027122510433197,0.0002659525394439,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.2,True,252,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
32,Mode.TORQUE,10.16495142364502,4.269680023193359,-34.82857346534729,34.82857346534729,186.9275097846985,0.0026936028003692,0.0002672493934631,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.5,True,373,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
33,Mode.TORQUE,9.001013957977294,3.8032708168029785,-46.04880511760712,46.04880511760712,75.92535042762756,0.0026839072704315,0.0002683514118194,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.0,True,155,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
34,Mode.TORQUE,8.653148282051086,3.3906733989715576,-38.83545398712158,38.83545398712158,182.35412573814392,0.0026341259002685,0.0002571702957153,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.2,True,359,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
35,Mode.TORQUE,10.285671531677249,4.411267757415772,-35.136666893959045,35.136666893959045,153.51302027702332,0.0026664524078369,0.0002675897598266,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.5,True,302,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
36,Mode.TORQUE,9.263170974731445,3.771014451980591,-35.36545932292938,35.36545932292938,76.69923114776611,0.0026818371295928,0.0002692850112915,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.0,True,157,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
37,Mode.TORQUE,8.616941719055175,3.5804660320281982,-36.15418970584869,36.15418970584869,108.57254791259766,0.0026646765708923,0.000267037153244,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.2,True,214,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
38,Mode.TORQUE,11.21569659423828,4.793435096740723,-25.48830211162567,25.48830211162567,120.24032711982728,0.0027008247375488,0.0002669250011444,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.5,True,237,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
39,Mode.TORQUE,9.045602489471436,3.77978253364563,-22.6143941283226,22.6143941283226,80.22861766815186,0.002693081998825,0.0002672783851623,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.0,True,164,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
40,Mode.TORQUE,8.665353874206543,3.490906953811645,-21.18442803621292,21.18442803621292,141.1798484325409,0.0026896041870117,0.0002685069084167,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.2,True,279,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
41,Mode.TORQUE,11.30219578552246,4.741639614105225,-41.6150689125061,41.6150689125061,150.34368324279785,0.00265155377388,0.0002642126560211,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.5,True,297,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
42,Mode.TORQUE,8.898269012451172,3.741442918777466,-27.75433957576752,27.75433957576752,88.46516013145447,0.002657197189331,0.0002690564155578,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.0,True,182,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
43,Mode.TORQUE,8.766764877319336,3.5896828174591064,-21.34438455104828,21.34438455104828,129.19372391700745,0.0026840734481811,0.0002693122386932,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.2,True,256,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
44,Mode.TORQUE,11.07679306793213,4.5735697746276855,-34.956368803977966,34.956368803977966,139.18009519577026,0.0026900489807128,0.0002695668697357,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.5,True,275,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
45,Mode.TORQUE,9.274073066711424,3.81811785697937,-51.57526135444641,51.57526135444641,73.11747694015503,0.0026531458854675,0.0002600542545318,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.0,True,149,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
46,Mode.TORQUE,8.905308702468872,3.589442491531372,-37.14742064476013,37.14742064476013,134.7930257320404,0.0027560487270355,0.000277519416809,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.2,True,264,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
47,Mode.TORQUE,11.417586738586426,4.781991958618164,-35.770320892333984,35.770320892333984,150.1816921234131,0.0026566525459289,0.0002675782680511,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.5,True,290,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
48,Mode.TORQUE,8.624051185607911,3.70782732963562,-30.538204312324524,30.538204312324524,63.24237608909607,0.0027724942684173,0.000273440504074,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.0,True,129,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
49,Mode.TORQUE,9.006665731430054,3.519270658493042,-16.136009991168976,16.136009991168976,134.10259461402893,0.002661399269104,0.0002615135192871,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.2,True,264,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
50,Mode.TORQUE,11.076187438964844,4.724513053894043,-36.31596565246582,36.31596565246582,141.1662836074829,0.0027057865142822,0.0002692383289337,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.5,True,279,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
51,Mode.TORQUE,9.19239911842346,3.68060040473938,-65.96079468727112,65.96079468727112,80.85766625404358,0.0027539113044738,0.0002750959873199,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,164,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
52,Mode.TORQUE,8.60117333984375,3.4293222427368164,-25.9194016456604,25.9194016456604,149.26664686203003,0.0027248496055603,0.0002734774112701,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,289,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
53,Mode.TORQUE,10.521653659820556,4.341672420501709,-24.457094073295597,24.457094073295597,168.60835909843445,0.0026487739562988,0.0002612911701202,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,331,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
54,Mode.TORQUE,9.51639024734497,3.694936752319336,-15.128791332244871,15.128791332244871,102.12448382377625,0.0035246618270874,0.0003024203777313,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.0,True,180,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
55,Mode.TORQUE,8.711219738006593,3.363971471786499,-0.2142395125702023,0.2142395125702023,141.9238965511322,0.0034911715507507,0.000300819158554,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.2,True,237,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
56,Mode.TORQUE,9.377618061065672,3.8656702041625977,3.4325428307056427,3.4325428307056427,238.8374035358429,0.0035759335517883,0.0003130848407745,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.5,True,412,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
57,Mode.TORQUE,9.69067290496826,3.875909805297852,-38.87483179569245,38.87483179569245,103.35027742385864,0.0035144833087921,0.000298066663742,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.0,True,182,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
58,Mode.TORQUE,8.921949367523194,3.416626453399658,-8.395092934370041,8.395092934370041,132.051593542099,0.00356480178833,0.0003130656719207,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.2,True,220,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
59,Mode.TORQUE,9.295559394836426,3.8636491298675537,-10.848825424909592,10.848825424909592,259.4573769569397,0.0035245903968811,0.0002982275962829,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.5,True,437,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
60,Mode.TORQUE,9.299551467895508,3.53947114944458,-33.24771523475647,33.24771523475647,102.9753987789154,0.0035563470840454,0.0003014209270477,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.0,True,183,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
61,Mode.TORQUE,8.977116134643556,3.3387253284454346,-4.93600107729435,4.93600107729435,145.56642961502075,0.0035627888202667,0.000305213022232,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.2,True,246,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
62,Mode.TORQUE,9.252849374771118,3.785689353942871,-14.230147004127502,14.230147004127502,187.30013179779053,0.0035046060085296,0.0002983122825622,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.5,True,319,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
63,Mode.TORQUE,9.245581924438476,3.78823447227478,-67.93251633644104,67.93251633644104,118.5932936668396,0.0036524316310882,0.0003058792591094,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.0,True,209,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
64,Mode.TORQUE,8.567894085884094,3.276683807373047,-17.635895311832428,17.635895311832428,116.3018078804016,0.0035338774681091,0.0002985608100891,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.2,True,193,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
65,Mode.TORQUE,8.825986770629882,3.753587484359741,-24.581611156463623,24.581611156463623,209.57630610466003,0.0036705707073211,0.000311621761322,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.5,True,353,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
66,Mode.TORQUE,9.504013668060304,3.635028600692749,3.612708300352097,3.612708300352097,73.34765362739563,0.0035935137271881,0.0003060588359832,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.0,True,129,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
67,Mode.TORQUE,8.49438143157959,3.180882215499878,-17.01078861951828,17.01078861951828,173.6379268169403,0.0035616294384002,0.0003096827507019,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.2,True,296,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
68,Mode.TORQUE,9.17489356803894,3.842581987380981,-14.463384449481964,14.463384449481964,218.04867434501648,0.0035170895576477,0.0003050046920776,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.5,True,376,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
69,Mode.TORQUE,9.30719511795044,3.6971731185913086,-8.07056799530983,8.07056799530983,81.16463971138,0.0035480314731597,0.0003060771942138,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.0,True,145,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
70,Mode.TORQUE,8.654546661376953,3.2505862712860107,-5.635197833180428,5.635197833180428,174.11608862876892,0.0035286197185516,0.0003014595985412,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.2,True,296,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
71,Mode.TORQUE,8.972638261795044,3.699660539627075,-12.307441234588625,12.307441234588625,222.94235062599185,0.0035086904525756,0.0003000670433044,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.5,True,377,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
72,Mode.TORQUE,9.257158248901368,3.7112417221069336,-17.98401027917862,17.98401027917862,102.94712543487547,0.0035460210323333,0.0003083537101745,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.0,True,182,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
73,Mode.TORQUE,8.582162853240966,3.295774221420288,-24.443252384662628,24.443252384662628,144.58237552642822,0.0035366169929504,0.0003056842327117,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.2,True,243,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
74,Mode.TORQUE,9.80206644630432,4.216234683990479,-14.34161812067032,14.34161812067032,139.019939661026,0.0035453771114349,0.0003092645168304,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.5,True,236,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
75,Mode.TORQUE,10.014389024734497,3.576404333114624,-19.588349759578705,19.588349759578705,93.97898483276369,0.003576137638092,0.0003072154045104,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.0,True,167,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
76,Mode.TORQUE,8.53846333694458,3.1815526485443115,-8.476503938436508,8.476503938436508,170.71455597877502,0.0036208884239196,0.0003166148185729,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.2,True,287,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
77,Mode.TORQUE,9.032329360961914,3.8695363998413086,-1.9071679562330248,1.9071679562330248,213.803585767746,0.0035818281173706,0.0003116672992706,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.5,True,360,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
78,Mode.TORQUE,9.564181804656982,3.5726101398468018,-17.93625056743622,17.93625056743622,86.11573576927185,0.0035453683376312,0.0003060050010681,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,154,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
79,Mode.TORQUE,8.446734470367431,3.225156545639038,-9.31229367852211,9.31229367852211,135.1026096343994,0.0035590821266174,0.0003094360828399,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,227,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
80,Mode.TORQUE,9.31526955795288,3.839447736740112,-13.697928190231323,13.697928190231323,196.49293494224548,0.003684824514389,0.0003127690792083,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,337,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
81,Mode.TORQUE,9.479001174926758,3.5679893493652344,-28.950732946395878,28.950732946395878,109.17472767829896,0.0067373632907867,0.0004363607883453,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.0,True,133,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
82,Mode.TORQUE,8.692817651748657,3.2059755325317383,-17.1221986413002,17.1221986413002,150.01908898353577,0.0071441170215606,0.0004516010284423,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.2,True,171,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
83,Mode.TORQUE,8.668781322479248,3.425678014755249,-3.926733508706093,3.926733508706093,228.9482765197754,0.00675256857872,0.0004345960617065,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.5,True,273,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
84,Mode.TORQUE,9.697195945739749,3.5122437477111816,-4.030495509505272,4.030495509505272,104.35405015945436,0.0067292666912078,0.0004359632492065,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.0,True,132,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
