muscle_selected,q_clavicle_effector_right_RotX,q_clavicle_effector_right_RotY,q_scapula_effector_right_RotX,q_scapula_effector_right_RotY,q_scapula_effector_right_RotZ,q_humerus_right_RotY,q_humerus_right_RotX,q_humerus_right_RotY_1,qdot_clavicle_effector_right_RotX,qdot_clavicle_effector_right_RotY,qdot_scapula_effector_right_RotX,qdot_scapula_effector_right_RotY,qdot_scapula_effector_right_RotZ,qdot_humerus_right_RotY,qdot_humerus_right_RotX,qdot_humerus_right_RotY_1,alpha,origin_muscle_x,origin_muscle_y,origin_muscle_z,insertion_muscle_x,insertion_muscle_y,insertion_muscle_z,segment_length,dlmt_dq_clavicle_effector_right_RotX,dlmt_dq_clavicle_effector_right_RotY,dlmt_dq_scapula_effector_right_RotX,dlmt_dq_scapula_effector_right_RotY,dlmt_dq_scapula_effector_right_RotZ,dlmt_dq_humerus_right_RotY,dlmt_dq_humerus_right_RotX,dlmt_dq_humerus_right_RotY_1,muscle_force,torque
1,-0.1,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0294560183300364,-0.0040286446603144,0.1999582313569098,0.2478390036525543,-0.0492817984703051,0.1060147499897065,-0.0312216516675173,-0.0036518163016592,-0.0381267718776645,-0.0259974185625389,-0.011454732648344,-0.0102698691602973,383.1430674510042,-161.69239537618722
1,-0.098,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.029113876904273,-0.0040236711595495,0.2000283812440941,0.2477399039813141,-0.049239744088471,0.1060577626676104,-0.0312342958982875,-0.0036463654496244,-0.0381217258768613,-0.0259912640508947,-0.0114639959797682,-0.0102736022177514,382.917616789015,-161.70705880841837
1,-0.096,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0287715959643347,-0.0040187987657844,0.2000978541335765,0.247640919707736,-0.0491974167124855,0.1061008022868397,-0.031246993195601,-0.0036408808802645,-0.0381166269081189,-0.0259850710019064,-0.0114732733409672,-0.0102773360326754,382.69177285585874,-161.7216504384776
1,-0.094,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0284291768793449,-0.0040140274985084,0.2001666497474656,0.2475420511728585,-0.049154816039716,0.1061438685578556,-0.0312597435553815,-0.0036353625601357,-0.0381114748680915,-0.0259788393562,-0.0114825646945987,-0.0102810705767079,382.4655470732854,-161.7361769517208
1,-0.092,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0280866210189794,-0.0040093573768067,0.2002347678105789,0.2474432987171984,-0.0491119417688291,0.1061869611892558,-0.0312725469728797,-0.0036298104559809,-0.038106269653387,-0.0259725690544374,-0.011491870002988,-0.0102848058213246,382.2389508143119,-161.7506447380248
1,-0.09,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0277439297534614,-0.0040047884193598,0.2003022080504444,0.2473446626807448,-0.0490687935998051,0.1062300798877701,-0.0312854034426689,-0.0036242245347315,-0.0381010111605697,-0.0259662600373188,-0.0115011892281268,-0.0102885417378386,382.0119954021205,-161.7650598953431
1,-0.088,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0274011044535552,-0.0040003206444434,0.200368970197301,0.2472461434029538,-0.0490253712339537,0.106273224358256,-0.031298312958642,-0.0036186047635095,-0.0380956992861625,-0.0259599122455839,-0.0115105223316717,-0.0102922782973991,381.7846921089685,-161.77942823328704
1,-0.086,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0270581464905618,-0.0039959540699286,0.2004350539841006,0.2471477412227427,-0.0489816743739285,0.1063163943036946,-0.0313112755140076,-0.0036129511096293,-0.0380903339266494,-0.0259535256200146,-0.0115198692749434,-0.010296015470992,381.5570521551031,-161.7937552767258
1,-0.084,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0267150572363125,-0.0039916887132819,0.2005004591465078,0.2470494564784841,-0.0489377027237428,0.1063595894251856,-0.0313242911012866,-0.0036072635405995,-0.0380849149784782,-0.0259471001014366,-0.0115292300189256,-0.0102997532294392,381.3290867076863,-161.80804626940835
1,-0.082,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0263718380631638,-0.0039875245915645,0.200565185422902,0.2469512895080005,-0.048893455988785,0.1064028094219444,-0.0313373597123081,-0.003601542024125,-0.038079442338063,-0.0259406356307211,-0.0115386045242631,-0.0103034915433981,381.1008068797282,-161.82230617760018
1,-0.08,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.026028490343992,-0.0039834617214329,0.2006292325543785,0.2468532406485587,-0.0488489338758335,0.1064460539912964,-0.0313504813382065,-0.003595786528109,-0.0380739159017865,-0.0259341321487872,-0.0115479927512616,-0.0103072303833618,380.8722237290304,-161.836539693737
1,-0.078,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0256850154521875,-0.0039795001191387,0.2006926002847485,0.2467553102368641,-0.0488041360930727,0.1064893228286742,-0.0313636559694175,-0.0035899970206546,-0.0380683355660031,-0.0259275895966037,-0.0115573946598855,-0.0103109697196583,380.64334825713627,-161.85075124009
1,-0.076,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0253414147616494,-0.0039756398005282,0.2007552883605415,0.2466574986090547,-0.0487590623501082,0.1065326156276127,-0.0313768835956743,-0.0035841734700672,-0.0380627012270411,-0.025921007915191,-0.0115668102097575,-0.0103147095224506,380.4141914082932,-161.86494497244442
1,-0.074,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.02499768964678,-0.0039718807810428,0.200817296531005,0.2465598061006957,-0.048713712357983,0.1065759320797451,-0.0313901642060042,-0.0035783158448563,-0.0380570127812053,-0.0259143870456235,-0.011576239360157,-0.0103184497617362,380.18476406842257,-161.87912478378456
1,-0.072,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0246538414824793,-0.0039682230757184,0.2008786245481066,0.246462233046774,-0.0486680858291927,0.1066192718747994,-0.0314034977887253,-0.0035724241137372,-0.0380512701247802,-0.0259077269290311,-0.011585682070019,-0.0103221904073468,379.9550770641007,-161.89329430798975
1,-0.07,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0243098716441396,-0.0039646666991859,0.2009392721665342,0.2463647797816919,-0.0486221824777017,0.1066626347005942,-0.0314168843314423,-0.0035664982456335,-0.0380454731540323,-0.0259010275066018,-0.011595138297933,-0.0103259314289482,379.7251411615492,-161.9074569235332
1,-0.068,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0239657815076397,-0.0039612116656708,0.2009992391436975,0.246267446639262,-0.0485760020189588,0.1067060202430343,-0.0314303238210431,-0.0035605382096785,-0.0380396217652126,-0.0258942887195832,-0.0116046080021419,-0.0103296727960401,379.4949670656357,-161.9216157571863
1,-0.066,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0236215724493397,-0.0039578579889932,0.2010585252397285,0.246170233952701,-0.0485295441699136,0.1067494281861078,-0.0314438162436955,-0.0035545439752179,-0.0380337158545599,-0.0258875105092853,-0.0116140911405406,-0.0103334144779553,379.26456541888535,-161.93577368772517
1,-0.064,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0232772458460753,-0.0039546056825678,0.2011171302174831,0.2460731420546243,-0.0484828086490322,0.1067928582118815,-0.031457361584843,-0.0035485155118112,-0.0380277553183033,-0.025880692817082,-0.011623587670675,-0.0103371564438601,379.0339468005027,-161.94993334963874
1,-0.062,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0229328030751526,-0.0039514547594039,0.2011750538425413,0.2459761712770404,-0.0484357951763134,0.1068363100004975,-0.0314709598292016,-0.0035424527892338,-0.038021740052665,-0.0258738355844135,-0.0116330975497407,-0.0103408986627537,378.80312172540414,-161.96409713683448
1,-0.06,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0225882455143421,-0.0039484052321052,0.2012322958832088,0.2458793219513447,-0.0483885034733052,0.1068797832301695,-0.0314846109607561,-0.0035363557774797,-0.0380156699538631,-0.0258669387527884,-0.0116426207345819,-0.0103446411034679,378.5721006432624,-161.97826720634362
1,-0.058,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0222435745418737,-0.0039454571128697,0.2012888561105175,0.245782594408314,-0.0483409332631209,0.1069232775771791,-0.0314983149627565,-0.0035302244467624,-0.0380095449181145,-0.0258600022637858,-0.0116521571816908,-0.0103483837346671,378.34089393756136,-161.99244548202154
1,-0.056,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0218987915364307,-0.0039426104134899,0.2013447342982265,0.245685988978101,-0.0482930842704554,0.1069667927158721,-0.0315120718177142,-0.003524058767518,-0.038003364841638,-0.0258530260590577,-0.0116617068472053,-0.0103521265248479,378.1095119246625,-162.00663365824408
1,-0.054,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0215538978771448,-0.0039398651453526,0.2013999302228231,0.2455895059902281,-0.0482449562216019,0.1070103283186551,-0.0315258815073985,-0.0035178587104066,-0.0379971296206568,-0.0258460100803309,-0.0116712696869089,-0.0103558694423389,377.8779648528831,-162.02083320359645
1,-0.052,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0212088949435901,-0.0039372213194388,0.2014544436635238,0.2454931457735821,-0.0481965488444683,0.107053884055992,-0.0315397440128332,-0.0035116242463148,-0.0379908391514017,-0.0258389542694093,-0.0116808456562292,-0.0103596124553003,377.64626290158674,-162.0350453645558
1,-0.05,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0208637841157778,-0.003934678946324,0.2015082744022748,0.245396908656408,-0.0481478618685938,0.1070974595964004,-0.0315536593142926,-0.0035053553463573,-0.0379844933301141,-0.0258318585681764,-0.0116904347102366,-0.0103633555317241,377.4144161802853,-162.04927116916312
