muscle_selected,q_clavicle_effector_right_RotX,q_clavicle_effector_right_RotY,q_scapula_effector_right_RotX,q_scapula_effector_right_RotY,q_scapula_effector_right_RotZ,q_humerus_right_RotY,q_humerus_right_RotX,q_humerus_right_RotY_1,qdot_clavicle_effector_right_RotX,qdot_clavicle_effector_right_RotY,qdot_scapula_effector_right_RotX,qdot_scapula_effector_right_RotY,qdot_scapula_effector_right_RotZ,qdot_humerus_right_RotY,qdot_humerus_right_RotX,qdot_humerus_right_RotY_1,alpha,origin_muscle_x,origin_muscle_y,origin_muscle_z,insertion_muscle_x,insertion_muscle_y,insertion_muscle_z,segment_length,dlmt_dq_clavicle_effector_right_RotX,dlmt_dq_clavicle_effector_right_RotY,dlmt_dq_scapula_effector_right_RotX,dlmt_dq_scapula_effector_right_RotY,dlmt_dq_scapula_effector_right_RotZ,dlmt_dq_humerus_right_RotY,dlmt_dq_humerus_right_RotX,dlmt_dq_humerus_right_RotY_1,muscle_force,torque
1,0.0,0.0,0.0,-0.05,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0132386352796469,-0.0040214890003545,0.2024264253995051,0.2431718984509744,-0.0470172124280128,0.1079959202306518,-0.0315960622603564,-0.0024319927707322,-0.0364652991717257,-0.0246365115566618,-0.0124141919333115,-0.0105434757985791,371.9548607446739,-161.61147134616667
1,0.0,0.0,0.0,-0.0445,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0131255293729632,-0.0040073238474685,0.2024511846650411,0.2431587046207226,-0.0469977084256906,0.1080178246812688,-0.0316318533693838,-0.0025318050538994,-0.0366161444379953,-0.0247493069485039,-0.0123622335001366,-0.0105347524307609,371.9212572061897,-161.70114972146996
1,0.0,0.0,0.0,-0.039,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.013012268326085,-0.0039934677019517,0.202475403775945,0.2431449657814392,-0.046978180538867,0.10803965444071,-0.0316675697577195,-0.0026315672596907,-0.036766206893301,-0.0248615480332228,-0.0123100669146346,-0.0105258297709848,371.8862899216307,-161.7903367066388
1,0.0,0.0,0.0,-0.0335,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0128988555651502,-0.0039799209829514,0.2024990819995904,0.24313068218716,-0.0469586291933468,0.1080614091526845,-0.0317032107225191,-0.0027312773886821,-0.0369154833630544,-0.0249732324452747,-0.0122576931773533,-0.0105167079635246,371.8499590932428,-161.87902838204712
1,0.0,0.0,0.0,-0.028,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0127852945208862,-0.0039666841002549,0.2025222186197129,0.2431158541028729,-0.0469390548169981,0.1080830884652519,-0.0317387755624604,-0.0028309334411477,-0.0370639706801534,-0.0250843578243442,-0.012205113291833,-0.0105073871549784,371.8122649358086,-161.96722079954048
1,0.0,0.0,0.0,-0.0225,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0126715886285059,-0.0039537574542768,0.2025448129364315,0.2431004818045223,-0.0469194578397526,0.1081046920308149,-0.0317742635777382,-0.0029305334170487,-0.0372116656849731,-0.0251949218153378,-0.0121523282646149,-0.0104978674942703,371.7732076771667,-162.05490998273282
1,0.0,0.0,0.0,-0.017,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.012557741327604,-0.0039411414360472,0.2025668642662698,0.2430845655790123,-0.0468998386936063,0.1081262195061132,-0.0318096740700597,-0.003030075316022,-0.0373585652253592,-0.0253049220683779,-0.0120993391052486,-0.0104881491326529,371.7327875587481,-162.14209192733296
1,0.0,0.0,0.0,-0.0114999999999999,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0124437560620525,-0.0039288364271996,0.2025883719421768,0.2430681057242106,-0.0468801978126197,0.1081476705522166,-0.0318450063426403,-0.003129557137369,-0.0375046661566206,-0.0254143562387962,-0.0120461468263005,-0.0104782322237091,371.69100483612914,-162.2287626014989
1,0.0,0.0,0.0,-0.0059999999999999,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0123296362798971,-0.0039168427999598,0.2026093353135469,0.2430511025489526,-0.0468605356329181,0.1081690448345174,-0.0318802597001981,-0.0032289768800444,-0.0376499653415222,-0.0255232219871286,-0.0119927524433618,-0.0104681169233553,371.6478597795997,-162.31491794622244
1,0.0,0.0,0.0,-0.0005,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0122153854332525,-0.0039051609171339,0.2026297537462398,0.2430335563730453,-0.0468408525926918,0.1081903420227243,-0.0319154334489494,-0.0033283325426449,-0.0377944596502793,-0.0256315169791091,-0.0119391569750568,-0.0104578033898431,371.6033526747479,-162.40055387574296
1,0.0,0.0,0.0,0.005,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.012101006978198,-0.003893791132098,0.2026496266225993,0.2430154675272708,-0.0468211491321963,0.1082115617908542,-0.0319505268966045,-0.0034276221233979,-0.0379381459605513,-0.0257392388856653,-0.0118853614430517,-0.0104472917837627,371.5574838230591,-162.4856662779895
1,0.0,0.0,0.0,0.0105,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0119865043746733,-0.0038827337887873,0.2026689533414726,0.2429968363533911,-0.0468014256937524,0.1082327038172252,-0.0319855393523622,-0.0035268436201508,-0.0380810211574363,-0.0258463853829133,-0.0118313668720625,-0.0104365822680451,371.5102535425315,-162.57025101505204
1,0.0,0.0,0.0,0.016,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0118718810863734,-0.0038719892216855,0.2026877333182278,0.2429776632041513,-0.0467816827217462,0.108253767784449,-0.0320204701269055,-0.0036259950303594,-0.0382230821334663,-0.0259529541521532,-0.0117771742898637,-0.0104256750079651,371.4616621683039,-162.65430392368276
1,0.0,0.0,0.0,0.0215,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0117571405806439,-0.0038615577558151,0.202705965984772,0.2429579484432846,-0.0467619206626287,0.1082747533794232,-0.0320553185323965,-0.0037250743510772,-0.0383643257886026,-0.0260589428798649,-0.0117227847272973,-0.0104145701711443,371.41171005330017,-162.7378208158256
1,0.0,0.0,0.0,0.027,0.0,0.0,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0116422863283764,-0.0038514397067269,0.2027236507895686,0.2429376924455158,-0.0467421399649161,0.1082956602933233,-0.032090083882472,-0.003824079578944,-0.0385047490302315,-0.0261643492577043,-0.0116681992182815,-0.0104032679275545,371.3603975688856,-162.82079747917402
