muscle_selected,q_clavicle_effector_right_RotX,q_clavicle_effector_right_RotY,q_scapula_effector_right_RotX,q_scapula_effector_right_RotY,q_scapula_effector_right_RotZ,q_humerus_right_RotY,q_humerus_right_RotX,q_humerus_right_RotY_1,qdot_clavicle_effector_right_RotX,qdot_clavicle_effector_right_RotY,qdot_scapula_effector_right_RotX,qdot_scapula_effector_right_RotY,qdot_scapula_effector_right_RotZ,qdot_humerus_right_RotY,qdot_humerus_right_RotX,qdot_humerus_right_RotY_1,alpha,origin_muscle_x,origin_muscle_y,origin_muscle_z,insertion_muscle_x,insertion_muscle_y,insertion_muscle_z,segment_length,dlmt_dq_clavicle_effector_right_RotX,dlmt_dq_clavicle_effector_right_RotY,dlmt_dq_scapula_effector_right_RotX,dlmt_dq_scapula_effector_right_RotY,dlmt_dq_scapula_effector_right_RotZ,dlmt_dq_humerus_right_RotY,dlmt_dq_humerus_right_RotX,dlmt_dq_humerus_right_RotY_1,muscle_force,torque
1,0.0,0.0,0.0,0.0,0.0,0.0,-1.4311,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0122783577578388,-0.0030706512492278,0.2026766532726255,0.2435832094108277,-0.0467472353960279,0.1081455125894755,-0.0315856924077927,-0.003413316204174,-0.037328033668584,-0.0254472333026796,-0.0114551816606264,-0.0107001496677374,372.90414335876943,-162.55809958015152
1,0.0,0.0,0.0,0.0,0.0,0.0,-1.4311,-0.033792036732051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0122500233544767,-0.0033404357635252,0.2026624838405832,0.2434033168375228,-0.0467762391272378,0.108161639008837,-0.0316947017206045,-0.003392597596595,-0.0374818625902292,-0.0255130133108088,-0.0116094061224057,-0.0106244380399417,372.47858615325134,-162.50763789621573
1,0.0,0.0,0.0,0.0,0.0,0.0,-1.4311,-0.017584073464102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0122260537072733,-0.0036106203398737,0.2026478904223657,0.2432245495639355,-0.0468059772474264,0.1081768403385034,-0.0318026824915423,-0.0033681369883447,-0.0376372530358263,-0.0255760591740714,-0.011764679695518,-0.0105456960270414,372.0554224237159,-162.458995195267
1,0.0,0.0,0.0,0.0,0.0,0.0,-1.4311,-0.0013761101961531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.012206455112871,-0.0038811340028595,0.2026328768515521,0.2430469568898617,-0.0468364423760412,0.1081911064491133,-0.0319095995841918,-0.0033399292700121,-0.0377941644432704,-0.0256363433285239,-0.0119209608682316,-0.0104639362122592,371.6348254264714,-162.4122001408405
1,0.0,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0148318530717958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0121912327196699,-0.0041519056906203,0.2026174470720922,0.2428705880185252,-0.0468676268157396,0.1082044273622258,-0.0320154179464083,-0.003307970495416,-0.0379525554670533,-0.0256938388928263,-0.0120782075229671,-0.0103791722201327,371.216966335807,-162.36727998455925
1,0.0,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0310398163397448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0121803905264759,-0.0044228642735124,0.2026016051372704,0.2426954920417549,-0.046899522552982,0.1082167932594923,-0.0321201026261967,-0.0032722578976105,-0.038112383986115,-0.0257485196880764,-0.0122363769458378,-0.0102914187242963,370.8020141402135,-162.3242605661244
1,0.0,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0472477796076938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.01217393138145,-0.0046939385727966,0.2025853552086415,0.242521717924934,-0.0469321212588615,0.1082281944919929,-0.032223618787892,-0.0032327899045115,-0.0382736071123641,-0.0258003602576547,-0.0123954258367689,-0.0102006914547926,370.3901355461624,-162.28316631595547
1,0.0,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0634557428756427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0121718569813599,-0.0049650573793354,0.202568701554937,0.2423493144917257,-0.0469654142901738,0.1082386215897333,-0.0323259317286292,-0.0031895661541172,-0.0384361811998774,-0.0258493358870587,-0.0125553103202013,-0.0101070072048914,369.9814948894492,-162.2440202603725
1,0.0,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0796637061435917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0121741678711347,-0.0052361494723,0.2025516485509438,0.2421783304085794,-0.0469993926907332,0.1082480652712893,-0.0324270068950956,-0.0031425875092966,-0.038600061854785,-0.0258954226237059,-0.0127159859563864,-0.0100103838373951,369.5762540540654,-162.20684402920793
1,0.0,0.0,0.0,0.0,0.0,0.0,-1.4311,0.0958716694115407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0626543,-0.147759,0.0220602,-0.0121808634437212,-0.0055071436378788,0.2025342006763552,0.2420088141690212,-0.0470340471929365,0.1082565164535923,-0.0325268099005541,-0.0030918560721177,-0.0387652039458524,-0.0259385972966844,-0.0128774077532758,-0.0099108402904097,369.1745723985339,-162.17165786572963
