num_try,mode,val_loss,test_acc,test_error,test_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
0,Mode.TORQUE,8.666078125635783,3.7914111614227295,33.0247163772583,33.0247163772583,83.3793773651123,0.0026092681884765626,0.00026655964056650797,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.0,True,144,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
1,Mode.TORQUE,7.755459213256836,3.5924055576324463,40.22988975048065,40.22988975048065,162.70611667633057,0.002565080483754476,0.00025949259599049887,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.2,True,269,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
2,Mode.TORQUE,8.477516632080079,3.713536500930786,67.37699508666992,67.37699508666992,96.14815974235535,0.0026296714941660563,0.000265444278717041,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.0,True,167,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
3,Mode.TORQUE,7.643212998708089,3.460387945175171,44.0555214881897,44.0555214881897,166.2254993915558,0.002566380262374878,0.00026624536514282225,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.2,True,274,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
4,Mode.TORQUE,8.767316513061523,3.7009401321411133,44.040894508361816,44.040894508361816,86.16312432289124,0.0025196444193522137,0.00025456249713897707,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.0,True,151,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
5,Mode.TORQUE,8.009744663238525,3.681908130645752,47.65708148479462,47.65708148479462,164.78698992729187,0.0025447049538294473,0.00025724450747172036,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.2,True,276,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
6,Mode.TORQUE,8.132308031717937,3.724290132522583,25.19623339176178,25.19623339176178,94.91193175315857,0.0025521464347839353,0.00026614626248677573,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.0,True,164,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
7,Mode.TORQUE,8.107952791849772,3.7402994632720947,29.13907766342163,29.13907766342163,118.25820422172546,0.0025601460933685305,0.0002669705947240194,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.2,True,196,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
8,Mode.TORQUE,8.428016700744628,3.6373291015625,41.4543092250824,41.4543092250824,84.99632120132446,0.003388387680053711,0.00030376954873402915,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.0,True,124,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
9,Mode.TORQUE,7.728496295611063,3.2687292098999023,17.69551932811737,17.69551932811737,159.84509015083313,0.0033163093328475953,0.00030865863958994547,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.2,True,227,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
10,Mode.TORQUE,9.03295685450236,3.669738531112671,44.34244930744171,44.34244930744171,97.92918729782104,0.003475146770477295,0.0003112690846125285,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.0,True,148,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
11,Mode.TORQUE,8.059344724019368,3.2952640056610107,17.49054193496704,17.49054193496704,142.97355675697327,0.0032579593261082966,0.000304402748743693,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.2,True,204,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
12,Mode.TORQUE,8.582810824712118,3.66810941696167,38.27400803565979,38.27400803565979,97.14249515533447,0.0033491647640864057,0.0003132467667261759,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.0,True,145,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
13,Mode.TORQUE,7.801854015986125,3.2729721069335938,22.79689908027649,22.79689908027649,181.1094090938568,0.0033672807614008584,0.00030113033453623453,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.2,True,255,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
14,Mode.TORQUE,8.430343729654949,3.592902660369873,68.34058165550232,68.34058165550232,92.26691222190857,0.00336637556552887,0.00030522775650024416,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.0,True,139,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
15,Mode.TORQUE,7.9252592531840005,3.254572629928589,53.35383415222168,53.35383415222168,144.18194150924683,0.0034658356110254924,0.0003181290626525879,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.2,True,201,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
16,Mode.TORQUE,8.821457303365072,3.623908281326294,44.89173889160156,44.89173889160156,123.24409294128418,0.006565063714981079,0.0004321958621342977,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.0,True,122,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
