num_try,mode,val_loss,test_acc,test_error,test_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
27,Mode.DLMT_DQ_FM,5.025421222686767,1.4128221273422241,-90318380800.0,90318380800.0,310.18564915657043,0.0036703277111053466,0.00035400824546813963,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.2,True,386,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
28,Mode.DLMT_DQ_FM,2.7761209659576416,1.025512456893921,688419975987200.0,688419975987200.0,324.22765851020813,0.0036655983448028564,0.00035679454803466795,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.0,True,417,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
29,Mode.DLMT_DQ_FM,5.089789136886597,1.4251259565353394,40005257600.0,40005257600.0,282.30312275886536,0.003663724422454834,0.00035203018188476563,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.2,True,353,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
30,Mode.DLMT_DQ_FM,2.9541724262237548,1.0608280897140503,105083207680000.0,105083207680000.0,284.2526969909668,0.0036588877201080322,0.00036305584907531737,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.0,True,365,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
31,Mode.DLMT_DQ_FM,6.087778228759766,1.640855073928833,12873864806400.0,12873864806400.0,256.79755449295044,0.0036981781005859375,0.0003669604301452637,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.2,True,316,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
32,Mode.DLMT_DQ_FM,2.865607347488403,1.0480551719665527,408711410483200.0,408711410483200.0,283.3900203704834,0.0036643205165863037,0.00035601277351379393,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.0,True,363,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
33,Mode.DLMT_DQ_FM,6.728391185760498,1.7337294816970825,-3202819072000.0,3202819072000.0,218.96732473373413,0.0036573545932769777,0.0003616577625274658,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.2,True,273,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
34,Mode.DLMT_DQ_FM,3.123146869659424,1.0711036920547485,50697201254400.0,50697201254400.0,299.4727385044098,0.0036754765033721925,0.00036364150047302245,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,385,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
35,Mode.DLMT_DQ_FM,6.409000003814698,1.6340651512145996,-4386731600.0,4386731600.0,273.4757001399994,0.0036578623294830324,0.0003582016468048096,128,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,340,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
36,Mode.DLMT_DQ_FM,2.9695879764556885,1.050286054611206,736966003916800.0,736966003916800.0,225.8331754207611,0.004727752304077148,0.00040294556617736816,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.0,True,233,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
37,Mode.DLMT_DQ_FM,3.388976100921631,1.1168076992034912,-329440384000.0,329440384000.0,321.22825264930725,0.004727707195281983,0.0003852675914764404,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.2,True,321,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
38,Mode.DLMT_DQ_FM,2.7352044410705565,0.9753202199935913,523079778304000.0,523079778304000.0,256.65895676612854,0.0046785660743713375,0.0003787099361419678,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.0,True,268,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
39,Mode.DLMT_DQ_FM,3.6890659313201906,1.1741434335708618,-1651636428800.0,1651636428800.0,250.25349712371826,0.0046921055316925045,0.00037996587753295896,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.2,True,252,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
40,Mode.DLMT_DQ_FM,3.0080787868499756,1.0825226306915283,-2006923503206400.0,2006923503206400.0,297.6415388584137,0.004685433626174927,0.00038575792312622073,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.0,True,313,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
41,Mode.DLMT_DQ_FM,3.746058628082275,1.1674227714538574,-2153460121600.0,2153460121600.0,242.13976645469666,0.0046952019691467286,0.0003881687641143799,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.2,True,246,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
42,Mode.DLMT_DQ_FM,2.872327660560608,1.0169973373413086,-301940736000000.0,301940736000000.0,288.46384835243225,0.00476272177696228,0.0003916191101074219,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.0,True,297,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
43,Mode.DLMT_DQ_FM,3.2111827030181885,1.0833603143692017,-326163097600.0,326163097600.0,409.18465518951416,0.004752522230148316,0.00038982372283935545,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.2,True,407,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
44,Mode.DLMT_DQ_FM,2.899093885421753,1.0118680000305176,3925931039129600.0,3925931039129600.0,259.32705998420715,0.004734841775894165,0.00038892278671264646,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.0,True,268,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
