num_try,mode,val_loss,val_acc,val_error,val_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
80,Mode.DLMT_DQ_FM,27.159022445678712,3.776755571365357,-17.211617529392242,17.211617529392242,64.24189639091492,0.00231321144104,0.0002530145645141,64,"[64, 64]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,236,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
81,Mode.DLMT_DQ_FM,39.291953125,3.3111979961395264,-7.872086763381958,7.872086763381958,80.14023065567017,0.0022770102024078,0.0002496727705001,64,"[64, 64]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,299,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
82,Mode.DLMT_DQ_FM,60.553988494873046,3.63820481300354,-13.576307892799376,13.576307892799376,90.8951222896576,0.0022762336730957,0.0002497843503952,64,"[64, 64]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,340,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
83,Mode.DLMT_DQ_FM,108.80511322021484,3.33906364440918,-14.984621107578278,14.984621107578278,53.83066940307617,0.0022853145599365,0.0002497293949127,64,"[64, 64]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,203,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
84,Mode.DLMT_DQ_FM,8.51537628173828,2.106498956680298,6.839117407798767,6.839117407798767,73.91238641738892,0.0022740378379821,0.0002484718561172,64,"[64, 64]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,286,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
85,Mode.DLMT_DQ_FM,24.83997043609619,2.7264015674591064,-9.25050675868988,9.25050675868988,97.67171621322632,0.0022972279787063,0.0002486419677734,64,"[64, 64]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,380,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
86,Mode.DLMT_DQ_FM,24.79772911071777,2.3270750045776367,16.835162043571472,16.835162043571472,55.32883310317993,0.0022707189321517,0.0002467881441116,64,"[64, 64]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,213,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
87,Mode.DLMT_DQ_FM,38.60204643249512,2.076162576675415,-13.06026577949524,13.06026577949524,93.03051161766052,0.0023190511465072,0.0002527523040771,64,"[64, 64]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,359,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
88,Mode.DLMT_DQ_FM,14.82307451248169,2.9030966758728027,-15.483902394771576,15.483902394771576,61.16089510917664,0.0024022452831268,0.0002613769769668,64,"[64, 64]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,228,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
89,Mode.DLMT_DQ_FM,23.59179012298584,2.4891915321350098,-14.481587707996368,14.481587707996368,71.08656859397888,0.0022863351106643,0.0002499607801437,64,"[64, 64]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,265,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
90,Mode.DLMT_DQ_FM,30.01192741394043,2.5144858360290527,-15.305407345294952,15.305407345294952,63.829633951187134,0.0022924380302429,0.0002505803108215,64,"[64, 64]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,237,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
91,Mode.DLMT_DQ_FM,59.64934455871582,2.472331285476685,-9.772662818431854,9.772662818431854,66.50047564506531,0.0023358641862869,0.0002553104162216,64,"[64, 64]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,249,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
92,Mode.DLMT_DQ_FM,21.28575481414795,3.445495128631592,-9.148743748664856,9.148743748664856,75.10712695121765,0.0023613820075988,0.0002572127580642,64,"[64, 64]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,283,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
93,Mode.DLMT_DQ_FM,42.57328216552735,3.352572202682495,-14.118681848049164,14.118681848049164,61.8925416469574,0.0023336572647094,0.0002543765306472,64,"[64, 64]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,231,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
94,Mode.DLMT_DQ_FM,55.903794555664064,3.4560351371765137,-12.519441545009611,12.519441545009611,68.61170244216919,0.0022804293632507,0.0002498805522918,64,"[64, 64]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,257,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
95,Mode.DLMT_DQ_FM,106.11215927124024,3.3678104877471924,-9.964638948440552,9.964638948440552,65.32903504371643,0.002270229935646,0.0002494220733642,64,"[64, 64]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,244,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
96,Mode.DLMT_DQ_FM,10.31873016357422,2.339845657348633,18.05769354104996,18.05769354104996,94.6551389694214,0.0023576415777206,0.0002529300451278,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.0,True,354,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
97,Mode.DLMT_DQ_FM,18.67326488494873,2.197082996368408,-3.123926743865013,3.123926743865013,65.27674293518066,0.0023831428289413,0.0002548229694366,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.0,True,245,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
98,Mode.DLMT_DQ_FM,19.842360229492183,2.0040740966796875,0.3068754449486732,0.3068754449486732,98.76217246055604,0.0024352596998214,0.000262594461441,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.0,True,366,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
99,Mode.DLMT_DQ_FM,46.91089332580567,2.257375717163086,3.839326649904251,3.839326649904251,81.6070168018341,0.0023372293710708,0.0002499278783798,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.0,True,298,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
100,Mode.DLMT_DQ_FM,9.416434745788576,2.115283489227295,-14.172668755054474,14.172668755054474,81.43761372566223,0.0025593942403793,0.0002674217224121,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.2,True,294,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
101,Mode.DLMT_DQ_FM,19.77473209381104,2.302535057067871,-11.969436705112455,11.969436705112455,75.32917666435242,0.0023294275999069,0.000252504825592,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.2,True,274,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
102,Mode.DLMT_DQ_FM,27.45154167175293,2.4480180740356445,-17.206695675849915,17.206695675849915,78.99541807174683,0.0023314286470413,0.0002525318861007,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.2,True,285,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
103,Mode.DLMT_DQ_FM,43.26371589660644,2.0703611373901367,-5.826904252171516,5.826904252171516,92.0219588279724,0.0023379573822021,0.0002525389194488,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.2,True,329,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
104,Mode.DLMT_DQ_FM,13.635291137695312,2.5952813625335693,-9.494336694478989,9.494336694478989,71.45331978797913,0.0023344066143035,0.0002515567541122,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.5,True,256,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
105,Mode.DLMT_DQ_FM,27.65382781982422,2.679297924041748,-1.0317783802747726,1.0317783802747726,86.02802085876465,0.0024676436185836,0.000265258193016,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.5,True,308,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
106,Mode.DLMT_DQ_FM,35.4963166809082,2.738742589950561,-9.74036157131195,9.74036157131195,90.30864477157591,0.0023892849683761,0.0002554994821548,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.5,True,327,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
107,Mode.DLMT_DQ_FM,61.74877990722656,2.4955873489379883,-6.732533872127533,6.732533872127533,88.33103966712952,0.0024041165113449,0.000259889960289,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.5,True,322,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
108,Mode.DLMT_DQ_FM,10.327597904205325,2.299820899963379,4.832592606544495,4.832592606544495,71.54317116737366,0.0023332380056381,0.0002521591186523,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.0,True,266,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
109,Mode.DLMT_DQ_FM,17.620114364624023,2.11409592628479,7.83567801117897,7.83567801117897,86.27347159385681,0.0024036959409713,0.000259309053421,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.0,True,318,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
110,Mode.DLMT_DQ_FM,21.38037551879883,2.053322553634644,8.969282358884811,8.969282358884811,52.4101927280426,0.0023911542892456,0.0002581574916839,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.0,True,193,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
111,Mode.DLMT_DQ_FM,39.0934309387207,2.055652379989624,-4.934563115239143,4.934563115239143,96.72201919555664,0.0024692126512527,0.0002643259763717,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.0,True,354,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
112,Mode.DLMT_DQ_FM,10.452784519195555,2.3374297618865967,-19.52650398015976,19.52650398015976,75.20014023780823,0.0023332288265228,0.0002509844303131,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.2,True,272,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
113,Mode.DLMT_DQ_FM,15.129083557128906,1.947050929069519,-15.891726315021517,15.891726315021517,103.03655529022215,0.0023812733888626,0.0002546726465225,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.2,True,368,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
114,Mode.DLMT_DQ_FM,21.947776756286625,2.0558342933654785,-10.435382276773453,10.435382276773453,89.10639095306396,0.0023291860818862,0.000252837061882,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.2,True,325,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
115,Mode.DLMT_DQ_FM,47.24778060913086,2.1737539768218994,-10.110782831907272,10.110782831907272,82.46288704872131,0.0023638674020767,0.0002558282613754,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.2,True,292,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
116,Mode.DLMT_DQ_FM,13.418919582366945,2.598395109176636,-6.432515382766724,6.432515382766724,64.07440948486328,0.0024378366470336,0.0002629880905151,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.5,True,228,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
117,Mode.DLMT_DQ_FM,26.386347274780277,2.583740711212158,-8.870383352041245,8.870383352041245,71.53153467178345,0.0023746138811111,0.0002559570074081,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.5,True,254,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
118,Mode.DLMT_DQ_FM,38.526078376770016,2.810528516769409,-9.767386317253113,9.767386317253113,98.84528517723083,0.0023351317644119,0.0002510586977005,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.5,True,353,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
119,Mode.DLMT_DQ_FM,66.71295532226563,2.631887435913086,-8.768200129270554,8.768200129270554,62.48772168159485,0.0023306816816329,0.0002513607740402,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.5,True,227,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
120,Mode.DLMT_DQ_FM,9.661527805328369,2.154567003250122,-4.233334958553314,4.233334958553314,78.16146326065063,0.002341735124588,0.0002505285739898,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.0,True,290,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
121,Mode.DLMT_DQ_FM,20.196994400024412,2.339012622833252,-5.786425247788429,5.786425247788429,65.61627745628357,0.00242484998703,0.0002618651390075,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.0,True,241,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
122,Mode.DLMT_DQ_FM,23.292649574279785,2.2374184131622314,15.364231169223784,15.364231169223784,59.0249125957489,0.0023568631410598,0.0002543578147888,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.0,True,214,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
123,Mode.DLMT_DQ_FM,41.79273822784424,2.041161060333252,3.611451759934426,3.611451759934426,79.68275380134583,0.0023359758853912,0.0002516905069351,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.0,True,293,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
124,Mode.DLMT_DQ_FM,10.304827423095704,2.3293609619140625,-10.111840814352036,10.111840814352036,67.349538564682,0.0023319424390792,0.0002522685527801,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.2,True,245,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
125,Mode.DLMT_DQ_FM,19.314330368041997,2.2433083057403564,-14.78726863861084,14.78726863861084,63.67114853858948,0.0023631697893142,0.0002539732456207,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.2,True,231,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
126,Mode.DLMT_DQ_FM,20.66241397857666,2.1370959281921387,-20.75193077325821,20.75193077325821,88.05109763145447,0.0023692466020584,0.0002535135746002,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.2,True,322,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
127,Mode.DLMT_DQ_FM,43.50571296691894,2.060744524002075,-13.263636827468872,13.263636827468872,92.57073998451231,0.0023335040807723,0.0002497586011886,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.2,True,339,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
128,Mode.DLMT_DQ_FM,13.301279029846192,2.5685629844665527,-9.233026951551436,9.233026951551436,70.48124527931213,0.0023157341480255,0.0002516076564788,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,258,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
129,Mode.DLMT_DQ_FM,26.11747592926025,2.596325397491455,-8.684570342302322,8.684570342302322,94.7284858226776,0.0023202574253082,0.0002515416145324,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,347,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
130,Mode.DLMT_DQ_FM,34.65931533813477,2.602465867996216,-6.3797712326049805,6.3797712326049805,87.69651103019714,0.0023385388851165,0.0002528429031372,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,318,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
131,Mode.DLMT_DQ_FM,77.53977371215821,2.8716237545013428,-9.614217281341553,9.614217281341553,77.7628824710846,0.0023954895734786,0.0002581087350845,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,280,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
132,Mode.DLMT_DQ_FM,9.00475856781006,2.1354496479034424,10.756304115056992,10.756304115056992,91.95988273620604,0.0023689789772033,0.0002552423477172,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,344,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
133,Mode.DLMT_DQ_FM,17.584498138427733,2.1701769828796387,0.6788753904402256,0.6788753904402256,75.45857071876526,0.0023876085281372,0.0002567012310028,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,281,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
134,Mode.DLMT_DQ_FM,21.45649570465088,2.070180654525757,-10.408584028482435,10.408584028482435,65.4063572883606,0.0023342525959014,0.0002497389316558,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,245,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
135,Mode.DLMT_DQ_FM,51.164447708129885,2.326179265975952,2.4037420749664307,2.4037420749664307,69.34366869926453,0.0023572566509246,0.0002549301385879,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,255,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
136,Mode.DLMT_DQ_FM,11.551841106414797,2.5099146366119385,-7.175212353467941,7.175212353467941,84.579017162323,0.0023316466808319,0.0002523196935653,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,307,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
137,Mode.DLMT_DQ_FM,21.083417205810548,2.411698579788208,-9.265288710594175,9.265288710594175,74.45171308517456,0.0023427555561065,0.0002535227537155,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,269,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
138,Mode.DLMT_DQ_FM,24.713218994140625,2.2772819995880127,-9.183919429779053,9.183919429779053,81.9666497707367,0.0023976188898086,0.0002581714391708,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,297,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
139,Mode.DLMT_DQ_FM,43.85428405761719,2.08724308013916,-8.340007066726685,8.340007066726685,75.49451041221619,0.0023888478279113,0.0002571258544921,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,271,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
140,Mode.DLMT_DQ_FM,15.16498935699463,2.8506109714508057,-4.24388125538826,4.24388125538826,74.78036427497864,0.0023339011669158,0.0002511212825775,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,270,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
141,Mode.DLMT_DQ_FM,29.728748397827147,2.834484100341797,-11.209221929311752,11.209221929311752,68.03295969963074,0.0023828316926956,0.0002493985891342,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,244,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
142,Mode.DLMT_DQ_FM,36.97050216674805,2.7061238288879395,-10.201683640480042,10.201683640480042,65.53232669830322,0.0023172254562377,0.0002515351772308,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,238,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
143,Mode.DLMT_DQ_FM,65.8971044921875,2.6106481552124023,-8.812995254993439,8.812995254993439,97.09835577011108,0.0023363850116729,0.000253491282463,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,352,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
144,Mode.DLMT_DQ_FM,11.762586097717286,2.532593011856079,-2.4924324825406075,2.4924324825406075,94.06056237220764,0.0025334227085113,0.0002614265680313,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.0,True,324,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
145,Mode.DLMT_DQ_FM,19.13932823181152,2.247385740280152,-6.425277143716812,6.425277143716812,75.0851993560791,0.0025351040363311,0.0002663022279739,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.0,True,259,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
146,Mode.DLMT_DQ_FM,24.071700401306156,2.170002222061157,-2.1956002339720726,2.1956002339720726,79.60094738006592,0.0026952502727508,0.0002671300172805,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.0,True,274,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
147,Mode.DLMT_DQ_FM,48.35616233825684,2.2083466053009038,0.8544451557099819,0.8544451557099819,98.7188549041748,0.0025294828414916,0.0002645171880722,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.0,True,339,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
148,Mode.DLMT_DQ_FM,8.917337532043456,2.1270182132720947,-8.084824681282043,8.084824681282043,81.58645009994507,0.0027043467760086,0.0002673705816268,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.2,True,271,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
149,Mode.DLMT_DQ_FM,17.04602331161499,2.0559959411621094,-8.483191579580307,8.483191579580307,83.11089158058167,0.0025235757827758,0.0002595125436782,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.2,True,281,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
150,Mode.DLMT_DQ_FM,22.45148647308349,2.1231656074523926,-8.605146408081055,8.605146408081055,60.70410203933716,0.0026400914192199,0.0002637964487075,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.2,True,204,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
151,Mode.DLMT_DQ_FM,40.92503578186035,2.070106506347656,-13.265162706375122,13.265162706375122,102.51630163192748,0.0025151940584182,0.0002583243846893,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.2,True,344,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
152,Mode.DLMT_DQ_FM,10.912904167175292,2.3445820808410645,-13.415394723415377,13.415394723415377,102.91668891906738,0.0025945049524307,0.0002610875368118,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.5,True,346,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
153,Mode.DLMT_DQ_FM,18.42986026763916,2.1653850078582764,-13.12178522348404,13.12178522348404,93.03260278701782,0.0025316251516342,0.0002655099630355,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.5,True,311,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
154,Mode.DLMT_DQ_FM,25.886973037719727,2.2181527614593506,-11.06737107038498,11.06737107038498,84.64893054962158,0.0026906259059906,0.0002653087377548,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.5,True,286,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
155,Mode.DLMT_DQ_FM,59.85591339111328,2.5544352531433105,-14.072315394878387,14.072315394878387,54.66178679466248,0.0026665929555892,0.0002816103696823,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.5,True,178,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
156,Mode.DLMT_DQ_FM,9.357466144561768,2.1465859413146973,2.6546621695160866,2.6546621695160866,53.33575224876404,0.0025259407758712,0.000260309100151,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.0,True,186,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
157,Mode.DLMT_DQ_FM,18.817617454528808,2.208038091659546,-6.9472335278987885,6.9472335278987885,99.66735982894896,0.0025471633672714,0.0002613676786422,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.0,True,350,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
158,Mode.DLMT_DQ_FM,23.503241958618165,2.156404972076416,1.8944298848509789,1.8944298848509789,86.85110116004944,0.0025984570980072,0.0002732996940612,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.0,True,299,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
159,Mode.DLMT_DQ_FM,44.872601165771485,2.184802293777466,7.101483643054962,7.101483643054962,53.536492347717285,0.0025423618555068,0.00026711332798,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.0,True,184,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
160,Mode.DLMT_DQ_FM,9.349310665130616,2.172761917114258,-8.42408761382103,8.42408761382103,64.6462197303772,0.0025150551795959,0.0002590613365173,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.2,True,215,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
161,Mode.DLMT_DQ_FM,16.93348445892334,2.045764446258545,-14.563333988189695,14.563333988189695,89.68798875808716,0.0025510265827178,0.000259987950325,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.2,True,300,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
162,Mode.DLMT_DQ_FM,21.192971572875976,2.050891160964966,-2.1586544811725616,2.1586544811725616,93.13157653808594,0.0025263909101486,0.0002653921842575,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.2,True,312,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
