muscle_selected,q_clavicle_effector_right_RotX,q_clavicle_effector_right_RotY,q_scapula_effector_right_RotX,q_scapula_effector_right_RotY,q_scapula_effector_right_RotZ,q_humerus_right_RotY,q_humerus_right_RotX,q_humerus_right_RotY_1,qdot_clavicle_effector_right_RotX,qdot_clavicle_effector_right_RotY,qdot_scapula_effector_right_RotX,qdot_scapula_effector_right_RotY,qdot_scapula_effector_right_RotZ,qdot_humerus_right_RotY,qdot_humerus_right_RotX,qdot_humerus_right_RotY_1,alpha,origin_muscle_x,origin_muscle_y,origin_muscle_z,insertion_muscle_x,insertion_muscle_y,insertion_muscle_z,segment_length,dlmt_dq_clavicle_effector_right_RotX,dlmt_dq_clavicle_effector_right_RotY,dlmt_dq_scapula_effector_right_RotX,dlmt_dq_scapula_effector_right_RotY,dlmt_dq_scapula_effector_right_RotZ,dlmt_dq_humerus_right_RotY,dlmt_dq_humerus_right_RotX,dlmt_dq_humerus_right_RotY_1,muscle_force,torque
0,0.0,0.0,0.0,0.0,0.0,-1.0471975511965976,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0502410362302946,0.0049252814605161,0.2011798371403769,0.2258615459376566,-0.0568745562769076,0.0564973854779397,-0.0161267631096976,0.0201492227160961,-0.0298481420574953,0.0001843796979546,-0.0037982098769665,-0.0017178493810789,637.5049088506275,-41.141673812482495
0,0.0,0.0,0.0,0.0,0.0,-1.013163630782708,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0492256642897877,0.0047154624584258,0.2020226770349535,0.2256766115866114,-0.0567606783694754,0.056665265602422,-0.0165153312058581,0.019286387005708,-0.0301354141690761,-0.0008152707248436,-0.0038007239465915,-0.0018585150413237,637.5028541325012,-41.54207101655204
0,0.0,0.0,0.0,0.0,0.0,-0.9791297103688188,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0481835550375624,0.0044967364071408,0.2028298470860904,0.2254619319270445,-0.0566424224206408,0.0568303176709592,-0.0169010995613841,0.0184209871989567,-0.0304177969238497,-0.0018144864139838,-0.0038040862768649,-0.0019993729968539,637.4939993553809,-41.94474812732482
0,0.0,0.0,0.0,0.0,0.0,-0.9450957899549294,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0471159154403199,0.0042693566342849,0.2036004124327141,0.2252184364526736,-0.0565198564496235,0.0569924640493293,-0.0172838687144132,0.0175534735452343,-0.0306951452048073,-0.0028127488382593,-0.0038082920743934,-0.0021403516267789,637.4762168472924,-42.34964723936707
0,0.0,0.0,0.0,0.0,0.0,-0.91106186954104,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0460239820339037,0.0040335864901871,0.2043334806091715,0.2249472837792127,-0.0563930557794241,0.0571516344037151,-0.0176634408739704,0.0166842991687194,-0.0309673172388247,-0.0038095388890687,-0.0038133372349473,-0.0022813797990308,637.4457919488179,-42.75682655528111
0,0.0,0.0,0.0,0.0,0.0,-0.8770279491271505,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0449090194911481,0.0037896990428702,0.205028202578879,0.2246499172188118,-0.0562621030828667,0.0573077656568574,-0.018039619797765,0.0158139203478742,-0.031234174508923,-0.0048043365600347,-0.0038192183598855,-0.0024223868218955,637.3974426796668,-43.16645598867162
0,0.0,0.0,0.0,0.0,0.0,-0.8429940287132611,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0437723191571398,0.0035379767617847,0.2056837737176744,0.2243281278580355,-0.0561270884334439,0.0574608019479172,-0.0184122106695358,0.0149427967999537,-0.0314955816674761,-0.0057966206224871,-0.0038259327727296,-0.0025633023943425,637.3243489212421,-43.578811039003085
0,0.0,0.0,0.0,0.0,0.0,-0.8089601082993716,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0426151975535867,0.0032787111906538,0.2062994347457285,0.2239841150282563,-0.0559881093610853,0.0576106945957312,-0.018781019975375,0.0140713919717956,-0.0317514064499514,-0.0067858682953414,-0.0038334785358326,-0.0027040565549513,637.2181922187563,-43.99426484732008
0,0.0,0.0,0.0,0.0,0.0,-0.7749261878854823,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0414389948540283,0.0030122026098085,0.2068744726069402,0.2236205169869461,-0.0558452709129552,0.0577574020651204,-0.0191458553784609,0.0132001733381779,-0.0320015195887639,-0.0077715549078849,-0.0038418544670789,-0.0028445796292252,637.0692076026688,-44.41327841336267
0,0.0,0.0,0.0,0.0,0.0,-0.7408922674715928,-1.4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0402450733316519,0.0027387596884041,0.2074082212947953,0.2232403506142235,-0.0556986857193709,0.0579008899358799,-0.0195065255916175,0.0123296127090488,-0.0322457947268211,-0.0087531535539618,-0.0038510601565485,-0.0029848021750814,636.8662490956526,-44.83638903035676
