muscle_selected,q_clavicle_effector_right_RotX,q_clavicle_effector_right_RotY,q_scapula_effector_right_RotX,q_scapula_effector_right_RotY,q_scapula_effector_right_RotZ,q_humerus_right_RotY,q_humerus_right_RotX,q_humerus_right_RotY_1,qdot_clavicle_effector_right_RotX,qdot_clavicle_effector_right_RotY,qdot_scapula_effector_right_RotX,qdot_scapula_effector_right_RotY,qdot_scapula_effector_right_RotZ,qdot_humerus_right_RotY,qdot_humerus_right_RotX,qdot_humerus_right_RotY_1,alpha,origin_muscle_x,origin_muscle_y,origin_muscle_z,insertion_muscle_x,insertion_muscle_y,insertion_muscle_z,segment_length,dlmt_dq_clavicle_effector_right_RotX,dlmt_dq_clavicle_effector_right_RotY,dlmt_dq_scapula_effector_right_RotX,dlmt_dq_scapula_effector_right_RotY,dlmt_dq_scapula_effector_right_RotZ,dlmt_dq_humerus_right_RotY,dlmt_dq_humerus_right_RotX,dlmt_dq_humerus_right_RotY_1,muscle_force,torque
0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9845130209103035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0018500320353029,0.0278482106820653,0.1709524298662593,0.1824986490281255,-0.0471646245774717,0.0682800404919414,-0.0041231691072846,-0.0089516971256874,-0.003041980402585,-0.0129211700647789,0.0281141112361286,0.0092472737393187,480.9154608454451,-69.01048760722372
0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9547678907012003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0019191350006436,0.0278927091752515,0.1720155805458056,0.1834179870854542,-0.0471892009305703,0.0682737356379567,-0.0044900185736788,-0.0092169054489172,-0.0034898881841972,-0.0134316030420574,0.0277515676538633,0.0090561610264333,487.3725119378505,-68.87859665231935
0,0.0,0.0,0.0,0.0,0.0,0.0,-2.925022760492097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0019959754705379,0.0279064580736412,0.1730790710326602,0.1843304208176888,-0.0472191603571056,0.0682613710610515,-0.0048637023241388,-0.0094668901583102,-0.0039526252802436,-0.0139356443988595,0.0273718717627817,0.0088579584711271,493.3141368556738,-68.7616997877254
0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8952776302829943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0020804854636429,0.0278894452134803,0.1741419604487731,0.1852351961735772,-0.0472542953651713,0.0682429514947777,-0.0052438513931431,-0.0097017808577945,-0.0044296138620527,-0.0144330888954492,0.0269755408207795,0.008652907682269,498.8090169122442,-68.65631613691392
0,0.0,0.0,0.0,0.0,0.0,0.0,-2.865532500073891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0021725902133305,0.0278416856461745,0.1752033084478657,0.186131577381334,-0.0472944003834167,0.0682184807669821,-0.0056301056092251,-0.0099217094075202,-0.0049202881566323,-0.0149237403108568,0.0265630814784636,0.0084412450800258,503.9196160920541,-68.55925704823036
0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8357873698647884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0022722082338346,0.0277632216249729,0.1762621760473632,0.1870188470272289,-0.0473392720615862,0.0681879621042378,-0.0060221133294219,-0.0101268095122883,-0.0054240941926696,-0.0154074109137826,0.0261349900877215,0.0082232020565466,508.7017462547922,-68.4676436059269
0,0.0,0.0,0.0,0.0,0.0,0.0,-2.806042239655685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0023792513923414,0.0276541225675866,0.1773176264591187,0.1878963060964721,-0.0473887095366575,0.0681513984195681,-0.0064195311715785,-0.0103172163566657,-0.0059404895284361,-0.0158839209674032,0.0256917530237481,0.0079990051411714,513.2044292924642,-68.37891114671832
0,0.0,0.0,0.0,0.0,0.0,0.0,-2.776297109446582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0024936249869617,0.027514484994774,0.178368725918197,0.1887632739806063,-0.0474425146675724,0.0681087925839395,-0.0068220237463446,-0.0104930662826494,-0.0064689429655914,-0.0163530982664056,0.0252338470168274,0.0077688761685868,517.4699949092676,-68.29080355634011
0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7465519792374797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0026152278305143,0.0273444324449483,0.1794145445089836,0.189619088455333,-0.0475004922413613,0.068060147682074,-0.0072292633904221,-0.0106544965060386,-0.0070089342523852,-0.0168147777045758,0.0247617394906558,0.0075330324485658,521.5343581176421,-68.2013598533042
0,0.0,0.0,0.0,0.0,0.0,0.0,-2.716806849028376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0248658,-0.0475832,0.0174664,-0.0027439523400468,0.0271441153648821,0.1804541569878882,0.1904631056324293,-0.0475624501532617,0.0680054672531778,-0.0076409299023782,-0.01080164486796,-0.0075599537793098,-0.0172688008712907,0.0242758889044386,0.0072916869361257,525.4274270986498,-68.10889525731648
