num_try,mode,val_loss,test_acc,test_error,test_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
18,Mode.TORQUE,12.11517951965332,7.031327724456787,-312.9024353027344,312.9024353027344,92.30417108535768,0.0020525088310241,0.0002191874980926,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.0,True,309,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
19,Mode.TORQUE,19.33626777648925,6.376338958740234,-338.4830627441406,338.4830627441406,116.141761302948,0.0020481128692626,0.0002395515441894,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.0,True,390,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
20,Mode.TORQUE,33.75170997619629,7.172852039337158,-372.3652648925781,372.3652648925781,111.50654721260072,0.0020486466884613,0.0002620410919189,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.0,True,375,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.5}"
21,Mode.TORQUE,35.78844429016113,7.746111392974853,-458.9770812988281,458.9770812988281,71.77454924583435,0.0020461747646331,0.0002222880125045,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.0,True,241,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
22,Mode.TORQUE,46.86512908935547,6.298515796661377,-347.9745178222656,347.9745178222656,99.24949073791504,0.0020444386005401,0.0002276535034179,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.0,True,334,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
23,Mode.TORQUE,86.13076080322266,7.273699283599853,-353.3004150390625,353.3004150390625,140.483056306839,0.0020352721214294,0.0002297204732894,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.0,True,476,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.5}"
24,Mode.TORQUE,54.94536819458008,6.747286319732666,-324.2352600097656,324.2352600097656,81.85904240608215,0.0020867209434509,0.000216619849205,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.0,True,276,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 0.5}"
25,Mode.TORQUE,130.1228190612793,7.647063732147217,-421.6441040039063,421.6441040039063,89.25105428695679,0.0020291068553924,0.0002185453176498,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.0,True,299,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 1.0}"
26,Mode.TORQUE,166.72506622314452,7.105291366577148,-364.3904724121094,364.3904724121094,86.07735276222229,0.0020372453927993,0.0002558051347732,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.0,True,289,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 1.5}"
27,Mode.TORQUE,15.317360725402832,7.975033760070801,-421.9778137207031,421.9778137207031,60.93024253845215,0.0020345636606216,0.0002191486358642,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.2,True,202,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
28,Mode.TORQUE,27.55320602416992,7.860558032989502,-300.18853759765625,300.18853759765625,95.47895240783691,0.0020357837677001,0.0002278432846069,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.2,True,319,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
29,Mode.TORQUE,45.5993074798584,8.321843147277832,-422.7342224121094,422.7342224121094,82.10649490356445,0.0020339823961257,0.0002241604328155,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.2,True,274,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.5}"
30,Mode.TORQUE,34.66339797973633,7.636282444000244,-381.8818664550781,381.8818664550781,140.65527153015137,0.0020343825817108,0.000216016292572,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.2,True,470,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
31,Mode.TORQUE,73.43746871948242,8.157794952392578,-391.9935302734375,391.9935302734375,72.2133960723877,0.0020313131809234,0.0002139014005661,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.2,True,240,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
32,Mode.TORQUE,106.67163986206054,8.028764724731445,-389.5321044921875,389.5321044921875,56.507159948349,0.0020325679779052,0.0002167177200317,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.2,True,187,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.5}"
33,Mode.TORQUE,73.82288513183593,7.936871528625488,-400.4225158691406,400.4225158691406,78.3418595790863,0.002038038611412,0.0002254689931869,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.2,True,260,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 0.5}"
34,Mode.TORQUE,134.57185913085937,7.769073009490967,-403.2101745605469,403.2101745605469,78.00591444969177,0.002038465976715,0.0002193953990936,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.2,True,259,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 1.0}"
35,Mode.TORQUE,215.1315216064453,8.157644271850586,-409.4768676757813,409.4768676757813,42.841407775878906,0.0020317860841751,0.0002555665969848,64,[16],[GELU(approximate='none')],0.01,0.01,0.001,0.2,True,141,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 1.5}"
36,Mode.TORQUE,11.047714214324952,6.459291934967041,-329.8554382324219,329.8554382324219,64.57860827445984,0.0020370007753372,0.0002457448244094,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.0,True,215,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
37,Mode.TORQUE,20.84031894683838,6.473268985748291,-299.5421142578125,299.5421142578125,76.93014001846313,0.0020355526208877,0.0002517530918121,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.0,True,257,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
38,Mode.TORQUE,27.419202880859373,6.119304656982422,-242.79129028320312,242.79129028320312,73.31359004974365,0.0020372303724288,0.0002574007511138,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.0,True,245,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.5}"
39,Mode.TORQUE,24.553597869873048,5.996043682098389,-278.4886169433594,278.4886169433594,90.18613362312315,0.0020382249355316,0.0002324558496475,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.0,True,302,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
40,Mode.TORQUE,57.736497192382814,6.924663543701172,-328.8641357421875,328.8641357421875,76.82199835777283,0.0020360641479492,0.0002266116142272,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.0,True,257,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
41,Mode.TORQUE,74.34302459716797,6.360147476196289,-281.21551513671875,281.21551513671875,82.23565316200256,0.0020373456478118,0.0002374404668807,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.0,True,275,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.5}"
42,Mode.TORQUE,63.71794555664062,7.150218963623047,-443.2648315429688,443.2648315429688,96.88094353675842,0.0020358089208602,0.0002268968820571,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.0,True,326,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 0.5}"
43,Mode.TORQUE,102.43764465332032,6.405760288238525,-316.9151916503906,316.9151916503906,65.52014589309692,0.0020340245962142,0.0002265390157699,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.0,True,220,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 1.0}"
44,Mode.TORQUE,261.0513876342773,9.267361640930176,-403.4873046875,403.4873046875,52.06748342514038,0.0020363382101058,0.0002492014169692,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.0,True,174,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 1.5}"
45,Mode.TORQUE,14.06968074798584,7.749107837677002,-337.4879150390625,337.4879150390625,80.4769344329834,0.0020242613554,0.0002480391263961,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.2,True,268,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
46,Mode.TORQUE,25.454387702941894,7.524305820465088,-393.6815185546875,393.6815185546875,69.7874436378479,0.0020317829847335,0.000219458580017,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.2,True,232,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
47,Mode.TORQUE,43.04864082336426,8.10654067993164,-418.8455200195313,418.8455200195313,55.67043900489807,0.002042629957199,0.0002197732925415,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.2,True,183,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.5}"
48,Mode.TORQUE,38.106659469604494,8.135364532470703,-425.71392822265625,425.71392822265625,65.37015700340271,0.0020344378948211,0.0002229484319686,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.2,True,216,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
49,Mode.TORQUE,59.527766723632816,7.272542953491211,-308.1139831542969,308.1139831542969,81.07250690460205,0.0020376346111297,0.00022179210186,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.2,True,268,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
50,Mode.TORQUE,100.40137924194336,7.820223808288574,-377.4500732421875,377.4500732421875,66.51484370231628,0.0020355764627456,0.0002210793495178,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.2,True,221,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.5}"
51,Mode.TORQUE,75.26987197875977,8.17011547088623,-425.0624694824219,425.0624694824219,110.73013257980348,0.0020418418645858,0.0002242197990417,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.2,True,369,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 0.5}"
52,Mode.TORQUE,125.71296447753906,7.617560386657715,-354.5592956542969,354.5592956542969,68.1050922870636,0.0020420397520065,0.0002345198392868,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.2,True,225,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 1.0}"
53,Mode.TORQUE,184.975446472168,7.61390495300293,-370.8922424316406,370.8922424316406,105.765212059021,0.0020358324050903,0.0002156285047531,64,[16],[GELU(approximate='none')],0.01,0.001,0.01,0.2,True,352,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 1.5}"
54,Mode.TORQUE,13.225588264465332,7.414630889892578,-357.58258056640625,357.58258056640625,97.45017004013062,0.002039121389389,0.0002156642675399,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.0,True,329,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
55,Mode.TORQUE,25.92624408721924,7.558205604553223,-403.9689636230469,403.9689636230469,69.35270142555237,0.0020892575979232,0.0002289739847183,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.0,True,233,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
56,Mode.TORQUE,27.25722728729248,6.207127094268799,-313.0521545410156,313.0521545410156,157.40337014198303,0.0020322374105453,0.0002208170890808,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.0,True,530,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.5}"
57,Mode.TORQUE,31.782864532470704,7.264845371246338,-398.1661987304688,398.1661987304688,78.87858891487122,0.002032884478569,0.0002285478115081,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.0,True,264,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
58,Mode.TORQUE,50.792453384399415,6.652716636657715,-311.6254577636719,311.6254577636719,105.0411868095398,0.0020344918966293,0.0002180759906768,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.0,True,353,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
59,Mode.TORQUE,96.84721450805664,7.671318531036377,-413.1628112792969,413.1628112792969,78.5616147518158,0.0020368201732635,0.0002160103321075,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.0,True,264,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.5}"
60,Mode.TORQUE,69.18709991455079,7.726390361785889,-411.4927368164063,411.4927368164063,84.57681512832642,0.0020325206518173,0.0002481054067611,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.0,True,284,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 0.5}"
61,Mode.TORQUE,93.87023818969726,6.3941168785095215,-263.20867919921875,263.20867919921875,159.7954978942871,0.0020352517366409,0.0002495130300521,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.0,True,539,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 1.0}"
62,Mode.TORQUE,179.5526837158203,7.455023765563965,-403.6875305175781,403.6875305175781,82.60855436325073,0.0020484504699707,0.0002228628396987,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.0,True,279,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 1.5}"
63,Mode.TORQUE,15.034107360839844,7.947782039642334,-352.4569702148437,352.4569702148437,76.44387578964233,0.0020332360267639,0.0002158304452896,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.2,True,255,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
64,Mode.TORQUE,29.24313076019287,8.060975074768066,-380.5538940429688,380.5538940429688,66.66636276245117,0.0020357596874237,0.0002166965007781,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.2,True,223,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
65,Mode.TORQUE,54.917422943115234,9.389269828796388,-385.2296142578125,385.2296142578125,74.60060477256775,0.002032400727272,0.000216997385025,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.2,True,250,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.5}"
66,Mode.TORQUE,35.022138671875,7.715824127197266,-347.4624328613281,347.4624328613281,103.24604082107544,0.0020325442552566,0.000226240158081,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.2,True,348,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
67,Mode.TORQUE,75.1467970275879,8.259142875671387,-415.9816284179688,415.9816284179688,78.70156812667847,0.0020328502655029,0.0002240680456161,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.2,True,262,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
